ARG	sampleID	DepthPG	drug_type	res_mechanism	sampleType
OprZ	ERR1713332	0.0929494949494949	multidrug	antibiotic efflux	sewage
oqxA	ERR1713332	0.377131313131313	multidrug	antibiotic efflux	sewage
oqxB	ERR1713332	0.486484848484848	multidrug	antibiotic efflux	sewage
otr(B)	ERR1713332	0.0613131313131313	tetracycline	antibiotic efflux	sewage
otrC	ERR1713332	0.127121212121212	tetracycline	antibiotic efflux	sewage
OXA-10	ERR1713332	6.25771717171717	beta-lactam	antibiotic inactivation	sewage
OXA-114	ERR1713332	0.0336666666666667	beta-lactam	antibiotic inactivation	sewage
OXA-119	ERR1713332	0.35710101010101	beta-lactam	antibiotic inactivation	sewage
OXA-12	ERR1713332	0.0603939393939394	beta-lactam	antibiotic inactivation	sewage
OXA-129	ERR1713332	0.193838383838384	beta-lactam	antibiotic inactivation	sewage
OXA-15	ERR1713332	0.0558686868686869	beta-lactam	antibiotic inactivation	sewage
OXA-162	ERR1713332	0.0302626262626263	beta-lactam	antibiotic inactivation	sewage
OXA-163	ERR1713332	0.15540404040404	beta-lactam	antibiotic inactivation	sewage
OXA-181	ERR1713332	0.0536565656565657	beta-lactam	antibiotic inactivation	sewage
OXA-198	ERR1713332	1.07580808080808	beta-lactam	antibiotic inactivation	sewage
OXA-2	ERR1713332	2.56012121212121	beta-lactam	antibiotic inactivation	sewage
OXA-20	ERR1713332	0.0747979797979798	beta-lactam	antibiotic inactivation	sewage
OXA-205	ERR1713332	0.863808080808081	beta-lactam	antibiotic inactivation	sewage
OXA-209	ERR1713332	5.33567676767677	beta-lactam	antibiotic inactivation	sewage
OXA-21	ERR1713332	0.0768989898989899	beta-lactam	antibiotic inactivation	sewage
OXA-212	ERR1713332	2.04162626262626	beta-lactam	antibiotic inactivation	sewage
OXA-228	ERR1713332	0.131212121212121	beta-lactam	antibiotic inactivation	sewage
OXA-247	ERR1713332	0.184080808080808	beta-lactam	antibiotic inactivation	sewage
OXA-257	ERR1713332	0.149282828282828	beta-lactam	antibiotic inactivation	sewage
OXA-3	ERR1713332	0.946969696969697	beta-lactam	antibiotic inactivation	sewage
OXA-331	ERR1713332	4.00309090909091	beta-lactam	antibiotic inactivation	sewage
OXA-333	ERR1713332	9.3350202020202	beta-lactam	antibiotic inactivation	sewage
OXA-347	ERR1713332	0.579191919191919	beta-lactam	antibiotic inactivation	sewage
OXA-351	ERR1713332	6.40949494949495	beta-lactam	antibiotic inactivation	sewage
OXA-363	ERR1713332	0.104777777777778	beta-lactam	antibiotic inactivation	sewage
OXA-37	ERR1713332	0.0135151515151515	beta-lactam	antibiotic inactivation	sewage
OXA-4	ERR1713332	0.157777777777778	beta-lactam	antibiotic inactivation	sewage
OXA-436	ERR1713332	0.0364444444444444	beta-lactam	antibiotic inactivation	sewage
OXA-46	ERR1713332	13.2436767676768	beta-lactam	antibiotic inactivation	sewage
OXA-50	ERR1713332	0.148494949494949	beta-lactam	antibiotic inactivation	sewage
OXA-58	ERR1713332	0.349060606060606	beta-lactam	antibiotic inactivation	sewage
OXA-85	ERR1713332	0.61659595959596	beta-lactam	antibiotic inactivation	sewage
OXA-9	ERR1713332	0.0714242424242424	beta-lactam	antibiotic inactivation	sewage
OXY-2	ERR1713332	0.101575757575758	beta-lactam	antibiotic inactivation	sewage
OXY-3	ERR1713332	0.0193535353535354	beta-lactam	antibiotic inactivation	sewage
OXY-4	ERR1713332	0.0128686868686869	beta-lactam	antibiotic inactivation	sewage
patA	ERR1713332	2.20770707070707	fluoroquinolone	antibiotic efflux	sewage
patB	ERR1713332	0.0126262626262626	fluoroquinolone	antibiotic efflux	sewage
PBP-1A	ERR1713332	20.2987878787879	beta-lactam	antibiotic target alteration	sewage
PBP-1B	ERR1713332	23.5517575757576	beta-lactam	antibiotic target alteration	sewage
PBP-2X	ERR1713332	1.3489696969697	beta-lactam	antibiotic target alteration	sewage
penA	ERR1713332	89.7261111111111	beta-lactam	antibiotic target alteration	sewage
pgpB	ERR1713332	0.0681919191919192	peptide	antibiotic target alteration	sewage
PmrF	ERR1713332	3.90438383838384	peptide	antibiotic target alteration	sewage
porin_OmpC	ERR1713332	0.108323232323232	beta-lactam	reduced permeability to antibiotic	sewage
poxtA	ERR1713332	0.053010101010101	multidrug	antibiotic target alteration	sewage
PSE-1	ERR1713332	0.200676767676768	beta-lactam	antibiotic inactivation	sewage
Pseudomonas_aeruginosa_emrE	ERR1713332	14.1832323232323	aminoglycoside	antibiotic efflux	sewage
puromycin_resistance_protein	ERR1713332	0.0239090909090909	nucleoside	unknown	sewage
qacA	ERR1713332	0.13520202020202	multidrug	antibiotic efflux	sewage
qacG	ERR1713332	1.47390909090909	multidrug	antibiotic efflux	sewage
qepA	ERR1713332	0.129585858585859	fluoroquinolone	antibiotic efflux	sewage
QepA2	ERR1713332	0.275535353535354	fluoroquinolone	antibiotic efflux	sewage
qnrB	ERR1713332	0.0447979797979798	fluoroquinolone	antibiotic target alteration	sewage
QnrB71	ERR1713332	0.045979797979798	fluoroquinolone	antibiotic target alteration	sewage
QnrD1	ERR1713332	0.0695353535353535	fluoroquinolone	antibiotic target alteration	sewage
qnrS	ERR1713332	0.0642626262626263	fluoroquinolone	antibiotic target alteration	sewage
rifampin_monooxygenase	ERR1713332	0.282767676767677	rifamycin	antibiotic inactivation	sewage
RlmA(II)	ERR1713332	31.9542626262626	MLS	antibiotic target alteration	sewage
rmtA	ERR1713332	0.0363131313131313	aminoglycoside	antibiotic target alteration	sewage
rosA	ERR1713332	4.79490909090909	fosmidomycin	antibiotic efflux	sewage
rosB	ERR1713332	19.3423939393939	fosmidomycin	antibiotic efflux	sewage
rphB	ERR1713332	0.000737373737373737	rifamycin	antibiotic inactivation	sewage
rpoB2	ERR1713332	2.9319797979798	multidrug	multiple mechanisms	sewage
rpsD_(ramA_or_sud2)	ERR1713332	1.0619595959596	unclassified	multiple mechanisms	sewage
RSA-1	ERR1713332	0.204838383838384	beta-lactam	antibiotic inactivation	sewage
RTG-4	ERR1713332	1.02644444444444	beta-lactam	antibiotic inactivation	sewage
salA	ERR1713332	0.049969696969697	MLS	antibiotic target alteration	sewage
SAT-2	ERR1713332	0.0541616161616162	nucleoside	antibiotic inactivation	sewage
SAT-3	ERR1713332	0.343919191919192	nucleoside	antibiotic inactivation	sewage
Serratia_marcescens_Omp1	ERR1713332	0.335292929292929	multidrug	multiple mechanisms	sewage
SFH-1	ERR1713332	3.56369696969697	beta-lactam	antibiotic inactivation	sewage
sgm	ERR1713332	0.0536969696969697	aminoglycoside	antibiotic target alteration	sewage
SHV	ERR1713332	0.0531414141414141	beta-lactam	antibiotic inactivation	sewage
smeB	ERR1713332	0.00483838383838384	multidrug	antibiotic efflux	sewage
smeD	ERR1713332	3.275	multidrug	antibiotic efflux	sewage
smeE	ERR1713332	1.49519191919192	multidrug	antibiotic efflux	sewage
smeF	ERR1713332	0.0219393939393939	multidrug	antibiotic efflux	sewage
smeS	ERR1713332	1.20950505050505	multidrug	antibiotic efflux	sewage
SPG-1	ERR1713332	0.0411414141414141	beta-lactam	antibiotic inactivation	sewage
srmB	ERR1713332	0.853686868686869	MLS	antibiotic target alteration	sewage
Staphylococcus_mupA_conferring_resistance_to_mupirocin	ERR1713332	22.2898888888889	mupirocin	antibiotic target alteration	sewage
Streptococcus_agalactiae_mprF	ERR1713332	0.13710101010101	peptide	antibiotic target alteration	sewage
sul1	ERR1713332	1.82239393939394	sulfonamide	antibiotic target alteration	sewage
sul2	ERR1713332	1.577	sulfonamide	antibiotic target alteration	sewage
sul3	ERR1713332	1.46323232323232	sulfonamide	antibiotic target alteration	sewage
sul4	ERR1713332	41.4600707070707	sulfonamide	antibiotic target alteration	sewage
TaeA	ERR1713332	6.98851515151515	pleuromutilin	antibiotic efflux	sewage
TEM-1	ERR1713332	0.260212121212121	beta-lactam	antibiotic inactivation	sewage
TEM-166	ERR1713332	0.0373939393939394	beta-lactam	antibiotic inactivation	sewage
tet(42)	ERR1713332	0.0253333333333333	tetracycline	antibiotic efflux	sewage
tet32	ERR1713332	0.192868686868687	tetracycline	antibiotic target alteration	sewage
tet34	ERR1713332	1.77277777777778	tetracycline	multiple mechanisms	sewage
tet35	ERR1713332	1.38184848484848	tetracycline	antibiotic efflux	sewage
tet36	ERR1713332	0.0470808080808081	tetracycline	antibiotic target alteration	sewage
tet39	ERR1713332	6.30173737373737	tetracycline	antibiotic efflux	sewage
tet40	ERR1713332	0.0607373737373737	tetracycline	antibiotic efflux	sewage
tet41	ERR1713332	1.94015151515152	tetracycline	antibiotic efflux	sewage
tet44	ERR1713332	0.0622424242424242	tetracycline	antibiotic target alteration	sewage
tetA	ERR1713332	12.1305252525253	tetracycline	antibiotic efflux	sewage
tetA(46)	ERR1713332	2.19528282828283	tetracycline	antibiotic efflux	sewage
tetA(48)	ERR1713332	33.4555757575758	tetracycline	antibiotic efflux	sewage
tetB	ERR1713332	0.0172323232323232	tetracycline	antibiotic efflux	sewage
tetB(46)	ERR1713332	0.230383838383838	tetracycline	antibiotic efflux	sewage
tetB(48)	ERR1713332	0.117929292929293	tetracycline	antibiotic efflux	sewage
tetB(60)	ERR1713332	0.828121212121212	tetracycline	antibiotic efflux	sewage
tetC	ERR1713332	0.494070707070707	tetracycline	antibiotic efflux	sewage
tetG	ERR1713332	0.593161616161616	tetracycline	antibiotic efflux	sewage
tetH	ERR1713332	1.15470707070707	tetracycline	antibiotic efflux	sewage
tetL	ERR1713332	0.022010101010101	tetracycline	antibiotic efflux	sewage
tetM	ERR1713332	0.744141414141414	tetracycline	antibiotic target alteration	sewage
tetO	ERR1713332	0.341121212121212	tetracycline	antibiotic target alteration	sewage
tetP	ERR1713332	0.0555151515151515	tetracycline	antibiotic efflux	sewage
tetQ	ERR1713332	0.616585858585859	tetracycline	antibiotic target alteration	sewage
tetS	ERR1713332	0.0155050505050505	tetracycline	antibiotic target alteration	sewage
tetV	ERR1713332	0.176878787878788	tetracycline	antibiotic efflux	sewage
tetW	ERR1713332	0.76820202020202	tetracycline	antibiotic target alteration	sewage
tetX	ERR1713332	3.50231313131313	tetracycline	antibiotic inactivation	sewage
tetZ	ERR1713332	0.0249191919191919	tetracycline	antibiotic efflux	sewage
thiostrepton_resistance_methylase_tsnR	ERR1713332	0.196909090909091	unclassified	antibiotic target alteration	sewage
TLA-1	ERR1713332	9.94275757575758	beta-lactam	antibiotic inactivation	sewage
TLA-3	ERR1713332	1.43464646464646	beta-lactam	antibiotic inactivation	sewage
tlcC	ERR1713332	0.257191919191919	MLS	unknown	sewage
tlrB_conferring_tylosin_resistance	ERR1713332	0.167454545454545	MLS	antibiotic target alteration	sewage
TolC	ERR1713332	33.512	multidrug	antibiotic efflux	sewage
TriA	ERR1713332	17.8858282828283	triclosan	antibiotic efflux	sewage
TriB	ERR1713332	1.44878787878788	triclosan	antibiotic efflux	sewage
TriC	ERR1713332	22.3596262626263	triclosan	antibiotic efflux	sewage
ugd	ERR1713332	40.2149393939394	peptide	antibiotic target alteration	sewage
vanA	ERR1713332	5.40635353535354	glycopeptide	antibiotic target alteration	sewage
vanB	ERR1713332	9.97251515151515	glycopeptide	antibiotic target alteration	sewage
vanC	ERR1713332	4.15606060606061	glycopeptide	antibiotic target alteration	sewage
vanD	ERR1713332	19.927	glycopeptide	antibiotic target alteration	sewage
vanE	ERR1713332	14.1557676767677	glycopeptide	antibiotic target alteration	sewage
vanG	ERR1713332	8.70009090909091	glycopeptide	antibiotic target alteration	sewage
vanH	ERR1713332	33.3150404040404	glycopeptide	antibiotic target alteration	sewage
vanHB	ERR1713332	1.84407070707071	glycopeptide	antibiotic target alteration	sewage
vanI	ERR1713332	0.0587171717171717	glycopeptide	antibiotic target alteration	sewage
vanKI	ERR1713332	0.252171717171717	glycopeptide	antibiotic target alteration	sewage
vanL	ERR1713332	2.18438383838384	glycopeptide	antibiotic target alteration	sewage
vanM	ERR1713332	1.39693939393939	glycopeptide	antibiotic target alteration	sewage
vanN	ERR1713332	0.995858585858586	glycopeptide	antibiotic target alteration	sewage
vanT	ERR1713332	0.0218282828282828	glycopeptide	antibiotic target alteration	sewage
vanTrL	ERR1713332	25.9444848484848	glycopeptide	antibiotic target alteration	sewage
vanW	ERR1713332	11.5026868686869	glycopeptide	antibiotic target alteration	sewage
vanX	ERR1713332	3.99213131313131	glycopeptide	antibiotic target alteration	sewage
vanXYL	ERR1713332	0.0738080808080808	glycopeptide	antibiotic target alteration	sewage
vanY	ERR1713332	2.73567676767677	glycopeptide	antibiotic target alteration	sewage
vanZ	ERR1713332	1.76974747474747	glycopeptide	antibiotic target alteration	sewage
vatA	ERR1713332	0.109727272727273	MLS	antibiotic inactivation	sewage
vatB	ERR1713332	6.34188888888889	MLS	antibiotic inactivation	sewage
vatE	ERR1713332	0.0777979797979798	MLS	antibiotic inactivation	sewage
vatF	ERR1713332	0.615292929292929	MLS	antibiotic inactivation	sewage
VEB-1b	ERR1713332	0.087	beta-lactam	antibiotic inactivation	sewage
VEB-3	ERR1713332	0.0995555555555555	beta-lactam	antibiotic inactivation	sewage
VEB-5	ERR1713332	0.0336666666666667	beta-lactam	antibiotic inactivation	sewage
VEB-7	ERR1713332	0.590171717171717	beta-lactam	antibiotic inactivation	sewage
VEB-8	ERR1713332	0.155666666666667	beta-lactam	antibiotic inactivation	sewage
vgaA	ERR1713332	0.439909090909091	MLS	antibiotic target alteration	sewage
vgaB	ERR1713332	0.295747474747475	MLS	antibiotic target alteration	sewage
vgaC	ERR1713332	0.173131313131313	MLS	antibiotic target alteration	sewage
vgaD	ERR1713332	0.0426363636363636	MLS	antibiotic target alteration	sewage
vgaE	ERR1713332	0.0841717171717172	MLS	antibiotic target alteration	sewage
ykkC	ERR1713332	9.67576767676768	multidrug	antibiotic efflux	sewage
ykkD	ERR1713332	32.1014545454545	multidrug	antibiotic efflux	sewage
YojI	ERR1713332	0.63130303030303	peptide	antibiotic efflux	sewage
aac(3)-I	ERR1713333	1.31505	aminoglycoside	antibiotic inactivation	sewage
aac(3)-II	ERR1713333	0.2013	aminoglycoside	antibiotic inactivation	sewage
aac(3)-X	ERR1713333	0.05495	aminoglycoside	antibiotic inactivation	sewage
aac(6')-I	ERR1713333	13.9915	aminoglycoside	antibiotic inactivation	sewage
AAC(6')-Ib7	ERR1713333	0.3685	aminoglycoside	antibiotic inactivation	sewage
AAC(6')-Ie-APH(2'')-Ia	ERR1713333	1.468225	aminoglycoside	antibiotic inactivation	sewage
aadA	ERR1713333	7.336475	aminoglycoside	antibiotic inactivation	sewage
aadA13	ERR1713333	0.346175	aminoglycoside	antibiotic inactivation	sewage
aadE	ERR1713333	2.0257	aminoglycoside	antibiotic inactivation	sewage
aadK	ERR1713333	1.91105	aminoglycoside	antibiotic inactivation	sewage
abeM	ERR1713333	9.605025	multidrug	antibiotic efflux	sewage
abeS	ERR1713333	12.83555	multidrug	antibiotic efflux	sewage
ACI-1	ERR1713333	0.0769	beta-lactam	antibiotic inactivation	sewage
acrA	ERR1713333	7.14255	multidrug	antibiotic efflux	sewage
acrB	ERR1713333	18.019375	multidrug	antibiotic efflux	sewage
acrF	ERR1713333	0.338725	multidrug	antibiotic efflux	sewage
AcrF	ERR1713333	0.32045	multidrug	antibiotic efflux	sewage
ADC-12	ERR1713333	3.547725	beta-lactam	antibiotic inactivation	sewage
ADC-16	ERR1713333	0.248975	beta-lactam	antibiotic inactivation	sewage
ADC-21	ERR1713333	0.33375	beta-lactam	antibiotic inactivation	sewage
adeA	ERR1713333	0.212425	multidrug	antibiotic efflux	sewage
adeB	ERR1713333	0.2632	multidrug	antibiotic efflux	sewage
adeC	ERR1713333	13.5418	multidrug	antibiotic efflux	sewage
adeF	ERR1713333	0.25425	multidrug	antibiotic efflux	sewage
adeH	ERR1713333	0.350375	multidrug	antibiotic efflux	sewage
adeI	ERR1713333	9.8299	multidrug	antibiotic efflux	sewage
adeJ	ERR1713333	1.268525	multidrug	antibiotic efflux	sewage
adeK	ERR1713333	7.618325	multidrug	antibiotic efflux	sewage
adeS	ERR1713333	2.201525	multidrug	antibiotic efflux	sewage
ADP-ribosylating_transferase_arr	ERR1713333	2.769675	rifamycin	antibiotic inactivation	sewage
AER-1	ERR1713333	0.328375	beta-lactam	antibiotic inactivation	sewage
ant(2'')-I	ERR1713333	0.109725	aminoglycoside	antibiotic inactivation	sewage
ANT(3'')-IIa	ERR1713333	0.182575	aminoglycoside	antibiotic inactivation	sewage
ANT(3'')-IIc	ERR1713333	1.29575	aminoglycoside	antibiotic inactivation	sewage
ant(9)-I	ERR1713333	0.30385	aminoglycoside	antibiotic inactivation	sewage
aph(3''')-III	ERR1713333	2.2382	aminoglycoside	antibiotic inactivation	sewage
aph(3'')-I	ERR1713333	0.584475	aminoglycoside	antibiotic inactivation	sewage
aph(3'')-IV	ERR1713333	0.371975	aminoglycoside	antibiotic inactivation	sewage
aph(3')-I	ERR1713333	6.0394	aminoglycoside	antibiotic inactivation	sewage
aph(3')-IIb	ERR1713333	4.4056	aminoglycoside	antibiotic inactivation	sewage
aph(6)-I	ERR1713333	2.26565	aminoglycoside	antibiotic inactivation	sewage
arlS	ERR1713333	0.455625	multidrug	antibiotic efflux	sewage
arnA	ERR1713333	1.227125	polymyxin	antibiotic target alteration	sewage
bacA	ERR1713333	97.02955	bacitracin	antibiotic target alteration	sewage
baeR	ERR1713333	3.41655	multidrug	antibiotic efflux	sewage
bcrA	ERR1713333	64.3599	bacitracin	antibiotic efflux	sewage
BEL-1	ERR1713333	0.088325	beta-lactam	antibiotic inactivation	sewage
bicyclomycin-multidrug_efflux_protein_bcr	ERR1713333	26.41245	multidrug	antibiotic efflux	sewage
blaI	ERR1713333	4.190025	beta-lactam	antibiotic inactivation	sewage
blaR1	ERR1713333	3.974025	beta-lactam	antibiotic inactivation	sewage
bpeF	ERR1713333	0.351125	multidrug	antibiotic efflux	sewage
BRP(MBL)	ERR1713333	0.418	glycopeptide	antibiotic inactivation	sewage
Brucella_suis_mprF	ERR1713333	0.04295	peptide	antibiotic target alteration	sewage
Burkholderia_pseudomallei_Omp38	ERR1713333	7.332775	beta-lactam	reduced permeability to antibiotic	sewage
BUT-1	ERR1713333	0.372525	beta-lactam	antibiotic inactivation	sewage
carA	ERR1713333	0.75995	MLS	antibiotic target alteration	sewage
CARB-7	ERR1713333	5.1796	beta-lactam	antibiotic inactivation	sewage
carO	ERR1713333	2.7304	beta-lactam	multiple mechanisms	sewage
cat_chloramphenicol_acetyltransferase	ERR1713333	2.650125	phenicol	antibiotic inactivation	sewage
catA	ERR1713333	0.289675	phenicol	antibiotic inactivation	sewage
catB	ERR1713333	1.89145	phenicol	antibiotic inactivation	sewage
catB10	ERR1713333	0.065875	phenicol	antibiotic inactivation	sewage
catD	ERR1713333	0.1689	phenicol	antibiotic inactivation	sewage
catQ	ERR1713333	0.775875	phenicol	antibiotic inactivation	sewage
CatU	ERR1713333	0.233025	phenicol	antibiotic inactivation	sewage
catV	ERR1713333	0.240675	phenicol	antibiotic inactivation	sewage
cdeA	ERR1713333	5.22215	multidrug	antibiotic efflux	sewage
ceoB	ERR1713333	1.69975	multidrug	antibiotic efflux	sewage
cfrC	ERR1713333	10.8638	phenicol	antibiotic target alteration	sewage
CfxA2	ERR1713333	0.19125	beta-lactam	antibiotic inactivation	sewage
CfxA6	ERR1713333	0.03755	beta-lactam	antibiotic inactivation	sewage
chloramphenicol_and_florfenicol_resistance	ERR1713333	24.82965	phenicol	antibiotic efflux	sewage
