sample	core_label_1	sampleCollection	type_distance	distKb
SRR5352534	MLS	pubAMD	mediam_leastDistance	54.285
SRR5352534	multidrug	pubAMD	mediam_leastDistance	37.573
SRR5352534	other	pubAMD	mediam_leastDistance	55.463
SRR5352534	phenicol	pubAMD	mediam_leastDistance	13.5535
SRR5352534	sulfonamide	pubAMD	mediam_leastDistance	53.98
SRR5352534	tetracycline	pubAMD	mediam_leastDistance	58.0205
SRR5352534	unclassified	pubAMD	mediam_leastDistance	17.955
SRR5352535	aminoglycoside	pubAMD	mediam_leastDistance	12.922
SRR5352535	bacitracin	pubAMD	mediam_leastDistance	0.216
SRR5352535	beta-lactam	pubAMD	mediam_leastDistance	98.483
SRR5352535	glycopeptide	pubAMD	mediam_leastDistance	127.436
SRR5352535	MLS	pubAMD	mediam_leastDistance	32.792
SRR5352535	multidrug	pubAMD	mediam_leastDistance	22.348
SRR5352535	other	pubAMD	mediam_leastDistance	48.6675
SRR5352535	phenicol	pubAMD	mediam_leastDistance	18.813
SRR5352535	sulfonamide	pubAMD	mediam_leastDistance	263.297
SRR5352535	tetracycline	pubAMD	mediam_leastDistance	22.539
SRR5352535	unclassified	pubAMD	mediam_leastDistance	3.701
SRR5352536	aminoglycoside	pubAMD	mediam_leastDistance	9.4625
SRR5352536	bacitracin	pubAMD	mediam_leastDistance	99.392
SRR5352536	beta-lactam	pubAMD	mediam_leastDistance	137.212
SRR5352536	glycopeptide	pubAMD	mediam_leastDistance	109.722
SRR5352536	MLS	pubAMD	mediam_leastDistance	21.7265
SRR5352536	multidrug	pubAMD	mediam_leastDistance	22.8635
SRR5352536	other	pubAMD	mediam_leastDistance	93.161
SRR5352536	unclassified	pubAMD	mediam_leastDistance	7.2115
XJ_tailings	aminoglycoside	Tailing	mediam_leastDistance	3.891
XJ_tailings	bacitracin	Tailing	mediam_leastDistance	6.4235
XJ_tailings	beta-lactam	Tailing	mediam_leastDistance	9.117
XJ_tailings	glycopeptide	Tailing	mediam_leastDistance	9.0705
XJ_tailings	MLS	Tailing	mediam_leastDistance	13.999
XJ_tailings	multidrug	Tailing	mediam_leastDistance	16.032
XJ_tailings	mupirocin	Tailing	mediam_leastDistance	35.5685
XJ_tailings	other	Tailing	mediam_leastDistance	7.994
XJ_tailings	phenicol	Tailing	mediam_leastDistance	5.143
XJ_tailings	sulfonamide	Tailing	mediam_leastDistance	1.601
XJ_tailings	tetracycline	Tailing	mediam_leastDistance	19.1355
XJ_tailings	unclassified	Tailing	mediam_leastDistance	18.749
XY1	glycopeptide	pubAMD	mediam_leastDistance	0.762
XY1	sulfonamide	pubAMD	mediam_leastDistance	7.075
XY1	unclassified	pubAMD	mediam_leastDistance	20.8075
XY2	glycopeptide	pubAMD	mediam_leastDistance	19.872
XY2	multidrug	pubAMD	mediam_leastDistance	10.7065
XY2	other	pubAMD	mediam_leastDistance	10.395
XY2	phenicol	pubAMD	mediam_leastDistance	8.187
YF2	aminoglycoside	pubAMD	mediam_leastDistance	15.357
YF2	bacitracin	pubAMD	mediam_leastDistance	8.843
YF2	beta-lactam	pubAMD	mediam_leastDistance	33.306
YF2	glycopeptide	pubAMD	mediam_leastDistance	9.983
YF2	MLS	pubAMD	mediam_leastDistance	14.759
YF2	multidrug	pubAMD	mediam_leastDistance	26.442
YF2	other	pubAMD	mediam_leastDistance	11.852
YF2	phenicol	pubAMD	mediam_leastDistance	14.779
YF2	sulfonamide	pubAMD	mediam_leastDistance	23.8325
YF2	tetracycline	pubAMD	mediam_leastDistance	23.3375
YF2	unclassified	pubAMD	mediam_leastDistance	13.2385
YN_tailing	aminoglycoside	Tailing	mediam_leastDistance	2.022
YN_tailing	bacitracin	Tailing	mediam_leastDistance	6.788
YN_tailing	beta-lactam	Tailing	mediam_leastDistance	14.69
YN_tailing	glycopeptide	Tailing	mediam_leastDistance	12.463
YN_tailing	MLS	Tailing	mediam_leastDistance	9.061
YN_tailing	multidrug	Tailing	mediam_leastDistance	10.143
YN_tailing	mupirocin	Tailing	mediam_leastDistance	38.296
YN_tailing	other	Tailing	mediam_leastDistance	6.8425
YN_tailing	phenicol	Tailing	mediam_leastDistance	8.6465
YN_tailing	sulfonamide	Tailing	mediam_leastDistance	21.7055
YN_tailing	tetracycline	Tailing	mediam_leastDistance	6.3185
YN_tailing	unclassified	Tailing	mediam_leastDistance	12.4825
YQ_tailings	aminoglycoside	Tailing	mediam_leastDistance	10.986
YQ_tailings	bacitracin	Tailing	mediam_leastDistance	1.633
YQ_tailings	beta-lactam	Tailing	mediam_leastDistance	7.467
YQ_tailings	glycopeptide	Tailing	mediam_leastDistance	5.926
YQ_tailings	MLS	Tailing	mediam_leastDistance	17.001
YQ_tailings	multidrug	Tailing	mediam_leastDistance	12.0205
YQ_tailings	mupirocin	Tailing	mediam_leastDistance	36.302
YQ_tailings	other	Tailing	mediam_leastDistance	4.719
YQ_tailings	phenicol	Tailing	mediam_leastDistance	1.806
YQ_tailings	sulfonamide	Tailing	mediam_leastDistance	4.074
YQ_tailings	tetracycline	Tailing	mediam_leastDistance	9.0725
YQ_tailings	unclassified	Tailing	mediam_leastDistance	9.331
ZJ_tailings	aminoglycoside	Tailing	mediam_leastDistance	12.384
ZJ_tailings	bacitracin	Tailing	mediam_leastDistance	5.497
ZJ_tailings	beta-lactam	Tailing	mediam_leastDistance	11.78
ZJ_tailings	glycopeptide	Tailing	mediam_leastDistance	9.75
ZJ_tailings	MLS	Tailing	mediam_leastDistance	34.322
ZJ_tailings	multidrug	Tailing	mediam_leastDistance	11.1515
ZJ_tailings	mupirocin	Tailing	mediam_leastDistance	17.274
ZJ_tailings	other	Tailing	mediam_leastDistance	7.093
ZJ_tailings	phenicol	Tailing	mediam_leastDistance	6.9405
ZJ_tailings	sulfonamide	Tailing	mediam_leastDistance	20.5985
ZJ_tailings	tetracycline	Tailing	mediam_leastDistance	9.002
ZJ_tailings	unclassified	Tailing	mediam_leastDistance	22.409
